shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L8000_1,141,-99.12529178705152,11.77,19.404475786525303
SH0200L8000_1,142,-99.12550757903271,11.8,19.4045789338485
SH0200L8000_1,143,-99.1256992276618,11.83,19.4047452230716
SH0200L8000_1,144,-99.12581627539758,11.85,19.40490008639
SH0200L8000_1,145,-99.1259267548756,11.89,19.4051986329225
SH0200L8000_1,146,-99.126092604755,11.97,19.405894810808
SH0200L8000_1,147,-99.12638799788608,12.12,19.4072584978164
SH0200L8000_1,148,-99.1264566985328,12.14,19.4074593036955
SH0200L8000_1,149,-99.126561732574,12.17,19.407717471004
SH0200L8000_1,150,-99.12667279436371,12.2,19.4079488535536
SH0200L8000_1,151,-99.1268080283424,12.23,19.408153438675
SH0200L8000_1,152,-99.126991650944,12.26,19.4083618156644
SH0200L8000_1,153,-99.1271974223864,12.29,19.408533832014506
SH0200L8000_1,154,-99.1275060669005,12.33,19.4087422524274
SH0200L8000_1,155,-99.128028396,12.39,19.409036885
SH0200L8000_1,156,-99.1293131375827,12.55,19.4098190869437
SH0200L8000_1,157,-99.1294697534412,12.57,19.409914033161897
SH0200L8000_1,158,-99.12958549696329,12.58,19.4099752639974
SH0200L8000_1,159,-99.1296787688403,12.59,19.4100110641697
SH0200L8000_1,160,-99.1298010180462,12.6,19.410042061368
SH0200L8000_1,161,-99.1299270303475,12.61,19.4100515357655
SH0200L8000_1,162,-99.13008579153,12.63,19.4100454443913
SH0200L8000_1,163,-99.1309413539988,12.72,19.4100290629746
SH0200L8000_1,164,-99.1311515256987,12.74,19.41002770139
SH0200L8000_1,165,-99.1313196519405,12.76,19.4100299521301
SH0200L8000_1,166,-99.13375133560172,13.02,19.4102074911263
SH0200L8000_1,167,-99.1429406021129,13.99,19.410808554737105
SH0200L8000_1,168,-99.143218668,14.02,19.410858588000103
SH0200L8000_1,169,-99.14339452270929,14.04,19.4109444551984
SH0200L8000_1,170,-99.14359070257,14.07,19.4110970679232
SH0200L8000_1,171,-99.14376240819722,14.09,19.4112457300443
SH0200L8000_1,172,-99.143877407,14.11,19.411372623
SH0200L8000_1,173,-99.1439732328811,14.13,19.4115458688463
SH0200L8000_1,174,-99.1440468820288,14.15,19.4117141877952
SH0200L8000_1,175,-99.1441055206578,14.17,19.4118822370247
SH0200L8000_1,176,-99.1441308398786,14.19,19.4120431383056
SH0200L8000_1,177,-99.144142824,14.21,19.4122139940001
SH0200L8000_1,178,-99.1431480784582,15.3,19.421950114331104
SH0200L8000_1,179,-99.1431061511646,15.33,19.4222594033303
SH0200L8000_1,180,-99.1430635920286,15.37,19.4225858233623
SH0200L8000_1,181,-99.1430008819033,15.41,19.4229254103456
SH0200L8000_1,182,-99.142084465831,15.82,19.4265063775598
SH0200L8000_1,183,-99.14201543575928,15.86,19.426828035705302
SH0200L8000_1,184,-99.1419476687137,15.9,19.4271532794904
SH0200L8000_1,185,-99.141670657161,16.08,19.4287849790925
SH0200L8000_1,186,-99.14162854851,16.11,19.42905472896189
SH0200L8000_1,187,-99.14158799297908,16.15,19.4293718215454
SH0200L8000_1,188,-99.1403092854165,17.09,19.4377423918936
SH0200L8000_1,189,-99.1398222580226,17.43,19.4407698029355
SH0200L8000_1,190,-99.1396962454314,17.54,19.4417511635016
SH0200L8000_1,191,-99.1394967027335,17.71,19.4432711912773
SH0200L8000_1,192,-99.13947711921747,17.72,19.4433615900895
SH0200L8000_1,193,-99.13944088741329,17.73,19.4434376550659
SH0200L8000_1,194,-99.1390044128348,17.81,19.4440012887602
SH0200LA000_0,1,-99.071922936739,0.0,19.4152975242449
SH0200LA000_0,2,-99.0722915524053,0.07,19.4147240689173
SH0200LA000_0,3,-99.07272829212678,0.16,19.4140535090328
SH0200LA000_0,4,-99.0734162814534,0.28,19.413198384485
SH0200LA000_0,5,-99.073783144836,0.34,19.4127636504138
SH0200LA000_0,6,-99.07394232517927,0.37,19.412558906107
SH0200LA000_0,7,-99.074560828789,0.5,19.411588816334
SH0200LA000_0,8,-99.07466155160542,0.52,19.411408962973105
SH0200LA000_0,9,-99.0747421019042,0.54,19.4112042502349
SH0200LA000_0,10,-99.0748306857362,0.57,19.4109325828682
SH0200LA000_0,11,-99.07486891351876,0.59,19.410762319577
SH0200LA000_0,12,-99.0749090959891,0.62,19.4104581529018
SH0200LA000_0,13,-99.07477059536708,0.81,19.4087584840601
SH0200LA000_0,14,-99.0747483312734,0.83,19.408567203798302
SH0200LA000_0,15,-99.07469984974132,0.85,19.40835680536589
SH0200LA000_0,16,-99.0746332395438,0.87,19.4081808464594
SH0200LA000_0,17,-99.0745404146918,0.89,19.407991508019
SH0200LA000_0,18,-99.0744112950441,0.92,19.40778879413089
SH0200LA000_0,19,-99.07425192804388,0.95,19.4075707893513
SH0200LA000_0,20,-99.07404216205929,0.98,19.4073566307556
SH0200LA000_0,21,-99.0738001425234,1.01,19.4071482236957
SH0200LA000_0,22,-99.0735944347058,1.04,19.40698953686569
SH0200LA000_0,23,-99.073208257,1.09,19.4067404200001
SH0200LA000_0,24,-99.0702854089748,1.45,19.4050322400204
SH0200LA000_0,25,-99.0688033904348,1.63,19.40418017550349
SH0200LA000_0,26,-99.066662488,1.9,19.4029018320001
SH0200LA000_0,27,-99.0607615159253,2.62,19.3995399730435
SH0200LA000_0,28,-99.060172631905,2.69,19.3991970409307
SH0200LA000_0,29,-99.0588128084052,2.86,19.3984097764476
SH0200LA000_0,30,-99.0533637087145,3.53,19.3952490761204
SH0200LA000_0,31,-99.0503641694906,3.9,19.3935318696466
SH0200LA000_0,32,-99.0470813714994,4.3,19.3917068805865
SH0200LA000_0,33,-99.0456046754554,4.48,19.390861702691
SH0200LA000_0,34,-99.0438806698435,4.69,19.389899140541
SH0200LA000_0,35,-99.040370842,5.12,19.387902378
SH0200LA000_0,36,-99.0395622053964,5.22,19.3874103874528
SH0200LA000_0,37,-99.0383298773143,5.37,19.3866861405619
SH0200LA000_0,38,-99.03743474646828,5.48,19.3861655400065
SH0200LA000_0,39,-99.03640329433227,5.61,19.3855863748308
SH0200LA000_0,40,-99.0349143026566,5.79,19.38472046265889
SH0200LA000_0,41,-99.0333649531144,5.98,19.383833699013103
SH0200LA000_0,42,-99.0286600150276,6.55,19.3811871128312
SH0200LA000_0,43,-99.0278299627962,6.65,19.3807310147736
SH0200LA000_0,44,-99.0274053593193,6.7,19.3804764242524
SH0200LA000_0,45,-99.02591484449248,6.89,19.379562036698506
SH0200LA000_0,46,-99.024160044,7.11,19.378505333000103
SH0200LA000_0,47,-99.023558019399,7.19,19.3780738805308
SH0200LA000_0,48,-99.0227274691912,7.3,19.3774446414508
SH0200LA000_0,49,-99.0208063437538,7.56,19.3760006301702
SH0200LA000_0,50,-99.01775329935909,7.96,19.373813092098697
SH0200LA000_0,51,-99.0163749968221,8.14,19.3728105525824
SH0200LA000_0,52,-99.0138020284386,8.48,19.37099625767529
SH0200LA000_0,53,-99.0125419558634,8.65,19.3700714600374
SH0200LA000_0,54,-99.00954977251352,9.05,19.367813174713604
SH0200LA000_0,55,-99.00880787004292,9.15,19.36724893758289
SH0200LA000_0,56,-99.0063225904129,9.49,19.3652409660579
SH0200LA000_0,57,-99.004994348357,9.67,19.3641708526061
SH0200LA000_0,58,-99.0032314186832,9.91,19.3627327218921
SH0200LA000_0,59,-99.00301777280453,9.94,19.3625663028098
SH0200LA000_0,60,-99.002727537976,9.98,19.3623635394382
SH0200LA000_0,61,-99.0024917228842,10.01,19.3622105103993
SH0200LA000_0,62,-99.00123767772688,10.17,19.3614707964718
SH0200LA000_0,63,-99.0007766480902,10.23,19.361214409192
SH0200LA000_0,64,-99.0004612376611,10.27,19.361091596781
SH0200LA000_0,65,-98.9999901196634,10.32,19.3609242181335
SH0200LA000_0,66,-98.9996777210399,10.35,19.36084052823169
SH0200LA000_0,67,-98.999322493893,10.39,19.360761619902803
SH0200LA000_0,68,-98.9988564161016,10.44,19.36067792795389
SH0200LA000_0,69,-98.9984079739802,10.49,19.3606133640223
SH0200LA000_0,70,-98.99666762312212,10.67,19.3604333621737
SH0200LA000_0,71,-98.994349133389,10.91,19.3602336008896
SH0200LA000_0,72,-98.9924238934142,11.11,19.360084414532302
SH0200LA000_0,73,-98.9922425022236,11.13,19.36006910365
SH0200LA000_0,74,-98.992038941041,11.15,19.3600518787134
SH0200LA000_0,75,-98.9918394114024,11.17,19.3600231762958
SH0200LA000_0,76,-98.9915733721896,11.2,19.3599810802541
SH0200LA000_0,77,-98.9907752556941,11.29,19.359849051079102
SH0200LA000_0,78,-98.9904185214575,11.33,19.3598031229213
SH0200LA000_0,79,-98.990104111424,11.36,19.3597686738039
SH0200LA000_0,80,-98.9893382409052,11.44,19.359692114345
SH0200LA000_0,81,-98.9805529434914,12.37,19.3588784031218
SH0200LA000_0,82,-98.97939407226102,12.49,19.3587749787664
SH0200LA000_0,83,-98.9789244735079,12.54,19.3587672734028
SH0200LA000_0,84,-98.97856773696292,12.58,19.35878253501589
SH0200LA000_0,85,-98.97827146105872,12.61,19.358818845118503
SH0200LA000_0,86,-98.9777288907947,12.67,19.358900651944
SH0200LA000_0,87,-98.9759935471337,12.85,19.3591760333552
SH0200LA000_0,88,-98.9749958738874,12.96,19.359328931563105
SH0200LA000_0,89,-98.9744537021545,13.02,19.3594187628816
SH0200LA000_0,90,-98.97410905200373,13.06,19.359462711038105
SH0200LA000_0,91,-98.9738369621384,13.09,19.3594818012074
SH0200LA000_0,92,-98.9735124736907,13.12,19.3594798413939
SH0200LA000_0,93,-98.9731456647032,13.16,19.3594530069928
SH0200LA000_0,94,-98.9718215441257,13.3,19.359248126012
SH0200LA000_0,95,-98.97134389861692,13.35,19.3591485803816
SH0200LA000_0,96,-98.9707574267426,13.41,19.35900693212961
SH0200LA000_0,97,-98.9703221125935,13.46,19.358876784118603
SH0200LA000_0,98,-98.9698485105271,13.51,19.3587198480501
SH0200LA000_0,99,-98.96933208528208,13.57,19.358540666012
SH0200LA000_0,100,-98.9689396051043,13.61,19.358392588408503
SH0200LA000_0,101,-98.968348119,13.68,19.358125656
SH0200LA000_0,102,-98.9675750318432,13.77,19.357710877843896
SH0200LA000_0,103,-98.96692210252527,13.85,19.3573535252337
SH0200LA000_0,104,-98.965623395,14.01,19.356587254
SH0200LA000_0,105,-98.96494390793129,14.1,19.3561051632976
SH0200LA000_0,106,-98.96441193009328,14.17,19.3556803949334
SH0200LA000_0,107,-98.9638497368795,14.25,19.35519679713261
SH0200LA000_0,108,-98.9633173683768,14.33,19.3547339132077
SH0200LA000_0,109,-98.9629523265304,14.38,19.3544003473162
SH0200LA000_0,110,-98.962557362,14.45,19.3539129110001
SH0200LA000_0,111,-98.96232443382358,14.5,19.3535157537078
SH0200LA000_0,112,-98.9621019569061,14.55,19.3531037020986
SH0200LA000_0,113,-98.9615941240406,14.68,19.3520049607863
SH0200LA000_0,114,-98.9612911814805,14.76,19.3513447730326
SH0200LA000_0,115,-98.9609372506497,14.85,19.3505615721907
SH0200LA000_1,1,-98.9609372506497,0.0,19.3505615721907
SH0200LA000_1,2,-98.9612911814805,0.09,19.3513447730326
SH0200LA000_1,3,-98.9615941240406,0.17,19.3520049607863
SH0200LA000_1,4,-98.9621019569061,0.3,19.3531037020986
SH0200LA000_1,5,-98.96232443382358,0.35,19.3535157537078
SH0200LA000_1,6,-98.962557362,0.4,19.3539129110001
SH0200LA000_1,7,-98.9629523265304,0.47,19.3544003473162
SH0200LA000_1,8,-98.9633173683768,0.52,19.3547339132077
SH0200LA000_1,9,-98.9638497368795,0.6,19.35519679713261
SH0200LA000_1,10,-98.96441193009328,0.68,19.3556803949334
SH0200LA000_1,11,-98.96494390793129,0.75,19.3561051632976
SH0200LA000_1,12,-98.965623395,0.84,19.356587254
SH0200LA000_1,13,-98.96692210252527,1.0,19.3573535252337
SH0200LA000_1,14,-98.9675750318432,1.08,19.357710877843896
SH0200LA000_1,15,-98.968348119,1.17,19.358125656
SH0200LA000_1,16,-98.9689396051043,1.24,19.358392588408503
SH0200LA000_1,17,-98.96933208528208,1.28,19.358540666012
SH0200LA000_1,18,-98.9698485105271,1.34,19.3587198480501
SH0200LA000_1,19,-98.9703221125935,1.39,19.358876784118603
SH0200LA000_1,20,-98.9707574267426,1.44,19.35900693212961
SH0200LA000_1,21,-98.97134389861692,1.5,19.3591485803816
SH0200LA000_1,22,-98.9718215441257,1.55,19.359248126012
SH0200LA000_1,23,-98.9731456647032,1.69,19.3594530069928
SH0200LA000_1,24,-98.9735124736907,1.73,19.3594798413939
SH0200LA000_1,25,-98.9738369621384,1.76,19.3594818012074
SH0200LA000_1,26,-98.97410905200373,1.79,19.359462711038105
SH0200LA000_1,27,-98.9744537021545,1.83,19.3594187628816
SH0200LA000_1,28,-98.9749958738874,1.89,19.359328931563105
SH0200LA000_1,29,-98.9759935471337,2.0,19.3591760333552
SH0200LA000_1,30,-98.9777288907947,2.18,19.358900651944
SH0200LA000_1,31,-98.97827146105872,2.24,19.358818845118503
SH0200LA000_1,32,-98.97856773696292,2.27,19.35878253501589
SH0200LA000_1,33,-98.9789244735079,2.31,19.3587672734028
SH0200LA000_1,34,-98.97939407226102,2.36,19.3587749787664
SH0200LA000_1,35,-98.9805529434914,2.48,19.3588784031218
SH0200LA000_1,36,-98.9893382409052,3.41,19.359692114345
SH0200LA000_1,37,-98.990104111424,3.49,19.3597686738039
SH0200LA000_1,38,-98.9904185214575,3.52,19.3598031229213
SH0200LA000_1,39,-98.9907752556941,3.56,19.359849051079102
SH0200LA000_1,40,-98.9915733721896,3.65,19.3599810802541
SH0200LA000_1,41,-98.9918394114024,3.68,19.3600231762958
SH0200LA000_1,42,-98.992038941041,3.7,19.3600518787134
SH0200LA000_1,43,-98.9922425022236,3.72,19.36006910365
SH0200LA000_1,44,-98.9924238934142,3.74,19.360084414532302
SH0200LA000_1,45,-98.994349133389,3.94,19.3602336008896
SH0200LA000_1,46,-98.99666762312212,4.18,19.3604333621737
SH0200LA000_1,47,-98.9984079739802,4.36,19.3606133640223
SH0200LA000_1,48,-98.9988564161016,4.41,19.36067792795389
SH0200LA000_1,49,-98.999322493893,4.46,19.360761619902803
SH0200LA000_1,50,-98.9996777210399,4.5,19.36084052823169
SH0200LA000_1,51,-98.9999901196634,4.53,19.3609242181335
SH0200LA000_1,52,-99.0004612376611,4.58,19.361091596781
SH0200LA000_1,53,-99.0007766480902,4.62,19.361214409192
SH0200LA000_1,54,-99.00123767772688,4.68,19.3614707964718
SH0200LA000_1,55,-99.0024917228842,4.84,19.3622105103993
SH0200LA000_1,56,-99.002727537976,4.87,19.3623635394382
SH0200LA000_1,57,-99.00301777280453,4.91,19.3625663028098
SH0200LA000_1,58,-99.0032314186832,4.94,19.3627327218921
SH0200LA000_1,59,-99.004994348357,5.18,19.3641708526061
SH0200LA000_1,60,-99.0063225904129,5.36,19.3652409660579
SH0200LA000_1,61,-99.00880787004292,5.7,19.36724893758289
SH0200LA000_1,62,-99.00954977251352,5.8,19.367813174713604
SH0200LA000_1,63,-99.0125419558634,6.2,19.3700714600374
SH0200LA000_1,64,-99.0138020284386,6.37,19.37099625767529
SH0200LA000_1,65,-99.0163749968221,6.71,19.3728105525824
SH0200LA000_1,66,-99.01775329935909,6.89,19.373813092098697
SH0200LA000_1,67,-99.0208063437538,7.29,19.3760006301702
SH0200LA000_1,68,-99.0227274691912,7.55,19.3774446414508
SH0200LA000_1,69,-99.023558019399,7.66,19.3780738805308
SH0200LA000_1,70,-99.024160044,7.74,19.378505333000103
SH0200LA000_1,71,-99.02591484449248,7.96,19.379562036698506
SH0200LA000_1,72,-99.0274053593193,8.15,19.3804764242524
SH0200LA000_1,73,-99.0278299627962,8.2,19.3807310147736
SH0200LA000_1,74,-99.0286600150276,8.3,19.3811871128312
SH0200LA000_1,75,-99.0333649531144,8.87,19.383833699013103
SH0200LA000_1,76,-99.0349143026566,9.06,19.38472046265889
SH0200LA000_1,77,-99.03640329433227,9.24,19.3855863748308
SH0200LA000_1,78,-99.03743474646828,9.37,19.3861655400065
SH0200LA000_1,79,-99.0383298773143,9.48,19.3866861405619
SH0200LA000_1,80,-99.0395622053964,9.63,19.3874103874528
SH0200LA000_1,81,-99.040370842,9.73,19.387902378
SH0200LA000_1,82,-99.0438806698435,10.16,19.389899140541
SH0200LA000_1,83,-99.0456046754554,10.37,19.390861702691
SH0200LA000_1,84,-99.0470813714994,10.55,19.3917068805865
SH0200LA000_1,85,-99.0503641694906,10.95,19.3935318696466
SH0200LA000_1,86,-99.0533637087145,11.32,19.3952490761204
SH0200LA000_1,87,-99.0588128084052,11.99,19.3984097764476
SH0200LA000_1,88,-99.060172631905,12.16,19.3991970409307
SH0200LA000_1,89,-99.0607615159253,12.23,19.3995399730435
SH0200LA000_1,90,-99.066662488,12.95,19.4029018320001
SH0200LA000_1,91,-99.0688033904348,13.22,19.40418017550349
SH0200LA000_1,92,-99.0702854089748,13.4,19.4050322400204
SH0200LA000_1,93,-99.073208257,13.76,19.4067404200001
SH0200LA000_1,94,-99.0735944347058,13.81,19.40698953686569
SH0200LA000_1,95,-99.0738001425234,13.84,19.4071482236957
SH0200LA000_1,96,-99.07404216205929,13.87,19.4073566307556
SH0200LA000_1,97,-99.07425192804388,13.9,19.4075707893513
SH0200LA000_1,98,-99.0744112950441,13.93,19.40778879413089
SH0200LA000_1,99,-99.0745404146918,13.96,19.407991508019
SH0200LA000_1,100,-99.0746332395438,13.98,19.4081808464594
SH0200LA000_1,101,-99.07469984974132,14.0,19.40835680536589
SH0200LA000_1,102,-99.0747483312734,14.02,19.408567203798302
SH0200LA000_1,103,-99.07477059536708,14.04,19.4087584840601
SH0200LA000_1,104,-99.0749090959891,14.23,19.4104581529018
SH0200LA000_1,105,-99.07486891351876,14.26,19.410762319577
SH0200LA000_1,106,-99.0748306857362,14.28,19.4109325828682
SH0200LA000_1,107,-99.0747421019042,14.31,19.4112042502349
SH0200LA000_1,108,-99.07466155160542,14.33,19.411408962973105
SH0200LA000_1,109,-99.074560828789,14.35,19.411588816334
SH0200LA000_1,110,-99.07394232517927,14.48,19.412558906107
SH0200LA000_1,111,-99.073783144836,14.51,19.4127636504138
SH0200LA000_1,112,-99.0734162814534,14.57,19.413198384485
SH0200LA000_1,113,-99.07272829212678,14.69,19.4140535090328
SH0200LA000_1,114,-99.0722915524053,14.78,19.4147240689173
SH0200LA000_1,115,-99.071922936739,14.85,19.4152975242449
SH0200LB000_0,1,-99.1523513773835,0.0,19.446185903558
SH0200LB000_0,2,-99.14001109426,1.31,19.4441177857558
SH0200LB000_0,3,-99.1391676813553,1.4,19.4439932357082
SH0200LB000_0,4,-99.1389947382258,1.42,19.4439718483344
SH0200LB000_0,5,-99.1388516815523,1.44,19.443958209016603
SH0200LB000_0,6,-99.1385956964324,1.47,19.443940615446
SH0200LB000_0,7,-99.1370949706503,1.63,19.4438358052011
SH0200LB000_0,8,-99.1369323809877,1.65,19.4438239724546
SH0200LB000_0,9,-99.1367622285038,1.67,19.4438109497105
SH0200LB000_0,10,-99.1308222863727,2.3,19.4432534996668
SH0200LB000_0,11,-99.1307050695726,2.31,19.4432428241674
SH0200LB000_0,12,-99.13060298216008,2.32,19.443239311019003
SH0200LB000_0,13,-99.1275285459683,2.64,19.4430802697037
SH0200LB000_0,14,-99.1273949519345,2.65,19.4430681453143
SH0200LB000_0,15,-99.1272450218393,2.67,19.443058693352803
SH0200LB000_0,16,-99.1258866148632,2.81,19.4429318020813
SH0200LB000_0,17,-99.12568738183307,2.83,19.4429157852215
SH0200LB000_0,18,-99.12549520982652,2.85,19.44289815315389
SH0200LB000_0,19,-99.1236100986771,3.05,19.4427545509938
SH0200LB000_0,20,-99.12343263692688,3.07,19.44273936872089
SH0200LB000_0,21,-99.12323891085008,3.09,19.442715589339603
SH0200LB000_0,22,-99.12306667699993,3.11,19.442668878000102
SH0200LB000_0,23,-99.1229356039868,3.13,19.4426110646401
SH0200LB000_0,24,-99.1227792634473,3.15,19.442521202788697
SH0200LB000_0,25,-99.1226171060652,3.17,19.442416165883103
SH0200LB000_0,26,-99.122477889643,3.19,19.442310094789104
SH0200LB000_0,27,-99.1223462276494,3.21,19.4421939758464
SH0200LB000_0,28,-99.1221919577185,3.23,19.4420518611987
SH0200LB000_0,29,-99.1206318549212,3.48,19.4403777730348
SH0200LB000_0,30,-99.1191536386891,3.72,19.4386936766448
SH0200LB000_0,31,-99.11904768463673,3.74,19.4385682130383
SH0200LB000_0,32,-99.1189249312562,3.76,19.4384483396276
SH0200LB000_0,33,-99.1188467477505,3.77,19.438383830940897
SH0200LB000_0,34,-99.1187811843519,3.78,19.4383432250358
SH0200LB000_0,35,-99.118696710922,3.79,19.43829426259889
SH0200LB000_0,36,-99.118573169327,3.8,19.4382453256514
SH0200LB000_0,37,-99.118412544024,3.82,19.438204698406
SH0200LB000_0,38,-99.1182580580562,3.84,19.43818336245669
SH0200LB000_0,39,-99.1161141761309,4.07,19.4380198758966
SH0200LB000_0,40,-99.1159039448525,4.09,19.4379927516496
SH0200LB000_0,41,-99.11569219319722,4.11,19.437954150810302
SH0200LB000_0,42,-99.1155076531672,4.13,19.4379011857594
SH0200LB000_0,43,-99.1153568340868,4.15,19.437842843008102
SH0200LB000_0,44,-99.1152055318033,4.17,19.4377425125823
SH0200LB000_0,45,-99.1150996041392,4.19,19.4376493265818
SH0200LB000_0,46,-99.1149886119894,4.21,19.4375226682149
SH0200LB000_0,47,-99.11488265431908,4.23,19.4373864421588
SH0200LB000_0,48,-99.11482713066007,4.24,19.4372836596496
SH0200LB000_0,49,-99.1147973458629,4.26,19.4371511792217
SH0200LB000_0,50,-99.11476698579148,4.28,19.436989081291
SH0200LB000_0,51,-99.11476501526624,4.3,19.4367958473355
SH0200LB000_0,52,-99.114772656,4.32,19.436586343
SH0200LB000_0,53,-99.1150228580389,4.47,19.4352565613041
SH0200LB000_0,54,-99.11523713438793,4.61,19.4340557540506
SH0200LB000_0,55,-99.11535668675752,4.7,19.4332798539104
SH0200LB000_0,56,-99.115370404882,4.72,19.4330754053629
SH0200LB000_0,57,-99.1153690205513,4.74,19.4328996597191
SH0200LB000_0,58,-99.1153500251846,4.75,19.4327693563388
SH0200LB000_0,59,-99.1152755252536,4.77,19.432561377158105
SH0200LB000_0,60,-99.11514302599991,4.8,19.432340570000104
SH0200LB000_0,61,-99.1150572813229,4.81,19.4322411069644
SH0200LB000_0,62,-99.1149337075458,4.83,19.43213836754
SH0200LB000_0,63,-99.11480636755373,4.85,19.432055954841896
SH0200LB000_0,64,-99.11465761575,4.87,19.4319902933443
SH0200LB000_0,65,-99.114527784911,4.88,19.4319497264376
SH0200LB000_0,66,-99.1143979608328,4.89,19.4319187238714
SH0200LB000_0,67,-99.1142404296026,4.91,19.4319128453003
SH0200LB000_0,68,-99.1141156748627,4.92,19.4319224882035
SH0200LB000_0,69,-99.1139959701494,4.93,19.4319452789525
SH0200LB000_0,70,-99.1138157949838,4.95,19.4319968008596
